,id,1.2,1.5,2.0,3.0,0.833,0.666,0.5,0.333
id,0.0,0.0738382240087958,0.15721732062957017,0.25304482144565554,0.36613900552038103,0.07655655200505862,0.1693016615245142,0.28565060513210483,0.4398682940809522
1.2,0.0738382240087958,0.0,0.08596559986108332,0.18573535397445085,0.30445828997471835,0.14810506920912303,0.23720377621793887,0.3478607953293249,0.49294843658572063
1.5,0.15721732062957017,0.08596559986108332,0.0,0.1037953239538183,0.22862826444179518,0.22830085636815056,0.31276009991415776,0.41653156603570096,0.5510878788190894
2.0,0.25304482144565554,0.18573535397445085,0.1037953239538183,0.0,0.13118122191735893,0.3196840083837742,0.39813508951920085,0.4935183165798662,0.61584305219003
3.0,0.36613900552038103,0.30445828997471835,0.22862826444179518,0.13118122191735893,0.0,0.4267023029824486,0.4973511215939652,0.5823653069674037,0.6901917364739347
0.833,0.07655655200505862,0.14810506920912303,0.22830085636815056,0.3196840083837742,0.4267023029824486,0.0,0.09605146225294448,0.21787682705326006,0.3814123211050173
0.666,0.1693016615245142,0.23720377621793887,0.31276009991415776,0.39813508951920085,0.4973511215939652,0.09605146225294448,0.0,0.1276581922538753,0.3022214114898816
0.5,0.28565060513210483,0.3478607953293249,0.41653156603570096,0.4935183165798662,0.5823653069674037,0.21787682705326006,0.1276581922538753,0.0,0.18689951801206917
0.333,0.4398682940809522,0.49294843658572063,0.5510878788190894,0.61584305219003,0.6901917364739347,0.3814123211050173,0.3022214114898816,0.18689951801206917,0.0
