,id,1.2,1.5,2.0,3.0,0.833,0.666,0.5,0.333
id,0.0,0.43263920659956057,0.4412161118671065,0.47499435444478877,0.5372907524870243,0.4479287967842538,0.42961953654594254,0.46756871411344036,0.4927271248307079
1.2,0.43263920659956057,0.0,0.44511265186883975,0.48186895086837467,0.5267094073933549,0.4445833686622791,0.4596549390698783,0.4820763626630651,0.5295280591526534
1.5,0.4412161118671065,0.44511265186883975,0.0,0.44172484845330473,0.5098507138318382,0.4552722105581779,0.4753442186047323,0.5056948646524688,0.5537024503282737
2.0,0.47499435444478877,0.48186895086837467,0.44172484845330473,0.0,0.47090638014196884,0.49672697196365334,0.5189467006566701,0.5466323240252677,0.5871003212814685
3.0,0.5372907524870243,0.5267094073933549,0.5098507138318382,0.47090638014196884,0.0,0.5681667637545615,0.5746824985835701,0.6116630787728354,0.6474346758332103
0.833,0.4479287967842538,0.4445833686622791,0.4552722105581779,0.49672697196365334,0.5681667637545615,0.0,0.4372934985294705,0.45572446515143383,0.4864482880511787
0.666,0.42961953654594254,0.4596549390698783,0.4753442186047323,0.5189467006566701,0.5746824985835701,0.4372934985294705,0.0,0.4354598052450456,0.4553382898302516
0.5,0.46756871411344036,0.4820763626630651,0.5056948646524688,0.5466323240252677,0.6116630787728354,0.45572446515143383,0.4354598052450456,0.0,0.42516979183710646
0.333,0.4927271248307079,0.5295280591526534,0.5537024503282737,0.5871003212814685,0.6474346758332103,0.4864482880511787,0.4553382898302516,0.42516979183710646,0.0
