,id,-100,-80,-60,-40,-20,0
id,0.0,0.0,3.653464166464282e-05,0.0005358398277390819,0.003860533298620794,0.08628569399706976,0.3364388025511289
-100,0.0,0.0,3.653464166464282e-05,0.0005358398277390819,0.003860533298620794,0.08628569399706976,0.3364388025511289
-80,3.653464166464282e-05,3.653464166464282e-05,0.0,0.0005339496513609987,0.0038608197071994255,0.0862858581447199,0.3364383540028939
-60,0.0005358398277390819,0.0005358398277390819,0.0005339496513609987,0.0,0.003842632873841012,0.08628816941973128,0.3364431650552433
-40,0.003860533298620794,0.003860533298620794,0.0038608197071994255,0.003842632873841012,0.0,0.0862315401707292,0.33641905614058487
-20,0.08628569399706976,0.08628569399706976,0.0862858581447199,0.08628816941973128,0.0862315401707292,0.0,0.322231123529491
0,0.3364388025511289,0.3364388025511289,0.3364383540028939,0.3364431650552433,0.33641905614058487,0.322231123529491,0.0
