,id,0.1,0.2,0.4,0.8
id,0.0,0.13794793160390206,0.08158355808646789,0.030756660143552494,0.004034368374568942
0.1,0.13794793160390206,0.0,0.07487605883410531,0.12268513268112535,0.13735310150708635
0.2,0.08158355808646789,0.07487605883410531,0.0,0.06150571023309581,0.0806016022274072
0.4,0.030756660143552494,0.12268513268112535,0.06150571023309581,0.0,0.02888153551374728
0.8,0.004034368374568942,0.13735310150708635,0.0806016022274072,0.02888153551374728,0.0
