,id,4,6,8,10,12,14
id,0.0,1.1224811009014957,1.1136009891633876,1.0624513177899644,0.9595055314712226,0.7250894964672625,0.27752254906954477
4,1.1224811009014957,0.0,0.5166903045465006,0.8039125555078499,0.990806074172724,1.068410033127293,1.107446284557227
6,1.1136009891633876,0.5166903045465006,0.0,0.5211696497281082,0.8598583329003304,1.0192588698409963,1.0912196651333943
8,1.0624513177899644,0.8039125555078499,0.5211696497281082,0.0,0.569178204445052,0.8773638158163521,1.0168598142336123
10,0.9595055314712226,0.990806074172724,0.8598583329003304,0.569178204445052,0.0,0.5788585296832025,0.8689743588620331
12,0.7250894964672625,1.068410033127293,1.0192588698409963,0.8773638158163521,0.5788585296832025,0.0,0.5576394151576096
14,0.27752254906954477,1.107446284557227,1.0912196651333943,1.0168598142336123,0.8689743588620331,0.5576394151576096,0.0
