,id,0.1,0.2,0.4,0.8
id,0.0,0.9521972291472593,0.7531137751338974,0.3973301809903411,0.09778286585836327
0.1,0.9521972291472593,0.0,0.5191530346742184,0.8524349748836357,0.9551281638628097
0.2,0.7531137751338974,0.5191530346742184,0.0,0.5778632053352339,0.7492148455621646
0.4,0.3973301809903411,0.8524349748836357,0.5778632053352339,0.0,0.3736579735616239
0.8,0.09778286585836327,0.9551281638628097,0.7492148455621646,0.3736579735616239,0.0
