,id,-100,-80,-60,-40,-20,0
id,0.0,1.4342084710128322e-07,1.374685169391876e-06,0.0001975413316159802,0.44650830565660726,1.123770990408957,1.1786416864488274
-100,1.4342084710128322e-07,0.0,1.3741776327680366e-06,0.000197540534159657,0.4465083057730226,1.1237709884881042,1.1786416865652427
-80,1.374685169391876e-06,1.3741776327680366e-06,0.0,0.00019724764744211143,0.44650829638703726,1.1237710051354952,1.1786417041439563
-60,0.0001975413316159802,0.000197540534159657,0.00019724764744211143,0.0,0.4463825428538257,1.1237578036962077,1.1786386265885085
-40,0.44650830565660726,0.4465083057730226,0.44650829638703726,0.4463825428538257,0.0,1.0728248540544882,1.1617735534673557
-20,1.123770990408957,1.1237709884881042,1.1237710051354952,1.1237578036962077,1.0728248540544882,0.0,0.724761224584654
0,1.1786416864488274,1.1786416865652427,1.1786417041439563,1.1786386265885085,1.1617735534673557,0.724761224584654,0.0
