,id,1.2,1.5,2.0,3.0,0.833,0.666,0.5,0.333
id,0.0,0.029753417240499402,0.06165794892149279,0.09960423822849407,0.1450563498910924,0.03040446708746458,0.0646316379752534,0.10816928414351423,0.1660654023544339
1.2,0.029753417240499402,0.0,0.03461580183102342,0.07394876372200088,0.12188789100036956,0.0573989156546304,0.09069518659089226,0.1324248342134524,0.18775955055753002
1.5,0.06165794892149279,0.03461580183102342,0.0,0.0423020474590885,0.09281611638289178,0.08833886844149674,0.12002824639785103,0.15939420993890963,0.21167713851173175
2.0,0.09960423822849407,0.07394876372200088,0.0423020474590885,0.0,0.05475892529284465,0.12457401926076273,0.15403166075702757,0.19044435190880904,0.23900697162025608
3.0,0.1450563498910924,0.12188789100036956,0.09281611638289178,0.05475892529284465,0.0,0.16752089914371027,0.1939796111328178,0.2265841656262637,0.27051260884763906
0.833,0.03040446708746458,0.0573989156546304,0.08833886844149674,0.12457401926076273,0.16752089914371027,0.0,0.037157442940952023,0.08229273190590902,0.14274102694980684
0.666,0.0646316379752534,0.09069518659089226,0.12002824639785103,0.15403166075702757,0.1939796111328178,0.037157442940952023,0.0,0.048527860073591,0.11187779539250187
0.5,0.10816928414351423,0.1324248342134524,0.15939420993890963,0.19044435190880904,0.2265841656262637,0.08229273190590902,0.048527860073591,0.0,0.06829391285464226
0.333,0.1660654023544339,0.18775955055753002,0.21167713851173175,0.23900697162025608,0.27051260884763906,0.14274102694980684,0.11187779539250187,0.06829391285464226,0.0
