,-24,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,id,1,2,3,4,5,6,7,8,9,10,11,12,24
AudioCLIP,0.3238930552761303,0.2275019952576258,0.2134376301219163,0.2011649572341411,0.1870604160430957,0.1750550803117221,0.1625285349255136,0.1509531913870887,0.138638203494338,0.1250378037584596,0.1130770209383627,0.1006577059561095,0.0883032434940105,0.0,0.0771893560377066,0.0805271535064093,0.0882014839808107,0.0948976689796836,0.103005482473236,0.1124396327104477,0.122359130946279,0.1328662324776814,0.1421862606293871,0.1532295922115736,0.1608218755645794,0.1535924877134675,0.2654751731752185
CLAP,1.1791242940817028,0.8980329721816815,0.8840093233739026,0.8526281343074515,0.8186179461772554,0.790036188904196,0.7666201135725714,0.7376719967869576,0.710938403964974,0.6869637267373037,0.6644885244022589,0.6448218211589847,0.6311411140777636,0.0,0.6290376816759817,0.6480048258090392,0.6735733307432383,0.7098215773294214,0.7354559300001711,0.7716603478766046,0.7904078584397212,0.8141239928663708,0.8301809378317557,0.8431671085418202,0.8632403293740936,0.8718838964123279,1.0657695487025194
WAV2CLIP,1.1148446101578884,0.8277647123904899,0.7914648886071518,0.7600505439331755,0.724114441400161,0.6988346551370341,0.6812568478926551,0.6373434001288842,0.6059790339786559,0.564510698633967,0.5451656145742163,0.5136389106046408,0.4586214900700724,0.0,0.5458133982901927,0.6144216651882743,0.7003885062003974,0.7810791144147515,0.8309545884549152,0.8979089553758968,0.9262933893769514,0.9485287339193746,0.969797113823006,0.9867162341543008,1.0022099720372353,1.026060975913424,1.145287767460104
