,0.5,0.666,0.714,0.769,0.833,0.909,id,1.1,1.2,1.3,1.4,1.5,2.0
AudioCLIP,0.142613953048567,0.0965074248852033,0.0928972384572262,0.0867697186549776,0.0807020617321541,0.0773615595135197,0.0,0.0773886802980996,0.0825377608380222,0.0854063949409464,0.0926315152391907,0.0999199537109234,0.1221176056496915
CLAP,0.8205867421929725,0.7297158094879705,0.7067708756949287,0.686694904754404,0.660008806939004,0.6410361916059628,0.0,0.6046053241880145,0.6040282867907081,0.6094738484243862,0.620142768137157,0.6242094780318439,0.6882051461143419
WAV2CLIP,0.5819977628561901,0.4854970927626709,0.4724454558599973,0.4600211383367423,0.4462499760556966,0.4320511315891053,0.0,0.4139203992817784,0.4151979979433235,0.4166950016879127,0.4213702071647276,0.4268094807484885,0.4710562629479682
