,0.5,0.666,0.714,0.769,0.833,0.909,id,1.1,1.2,1.3,1.4,1.5,2.0
AudioCLIP,0.9885131131159142,0.9948396545369178,0.9952876606257632,0.995858506881632,0.9964228946482764,0.9967143869725988,1.000000040512532,0.9966808144235983,0.9962228399235756,0.9959103481378406,0.9951966092921792,0.9944360700901598,0.991584241273813
CLAP,0.6515232561214361,0.7207387198286597,0.736990021483507,0.7492915221955627,0.7675884914642666,0.7791156777238939,1.0000000433064995,0.8020741962100146,0.8033876460103784,0.8002076028496958,0.794512317457702,0.7926837307750247,0.752679766563233
WAV2CLIP,0.8199831256642938,0.8710287479916587,0.8771446253522299,0.8829365661367774,0.8890498862601817,0.8954802957596257,1.0000000321306288,0.9036622268613428,0.9033210897468962,0.902811296400614,0.9008201355463824,0.8984937610803172,0.8768217952456325
