,id,-100,-80,-60,-40,-20,0
AudioCLIP,0.0,0.0,3.653464166464282e-05,0.000535839827739,0.0038605332986207,0.0862856939970697,0.3364388025511289
CLAP,0.0,0.4343555813393323,0.4392422064265702,0.4409539288608357,0.4315948630683124,0.564775362945511,1.2839609843213111
WAV2CLIP,0.0,1.4342084710128322e-07,1.374685169391876e-06,0.0001975413316159,0.4465083056566072,1.123770990408957,1.1786416864488274
