,id,-100,-80,-60,-40,-20,0
AudioCLIP,1.000000040512532,1.000000040512532,1.00000003259629,0.9999998337589204,0.9999904246069492,0.9956919641699642,0.940003554103896
CLAP,1.0000000433064995,0.8851295381900854,0.8836248947191052,0.8812754127429798,0.8887688168033492,0.8199186363563058,0.1676093663082269
WAV2CLIP,1.0000000321306288,1.0000000431900844,1.0000000472646209,1.0000000158324838,0.892024316068273,0.3541564312345144,0.2926285775997712
