,id,4,6,8,10,12,14
id,0.0,0.18526695465152443,0.11234051400970202,0.033262403925959916,0.00761886702684933,0.005916930082491945,0.00382537927502824
4,0.18526695465152443,0.0,0.11778323402177193,0.17565656193255563,0.18484817967691924,0.1851310462479887,0.18522948118879867
6,0.11234051400970202,0.11778323402177193,0.0,0.09282251973354505,0.11169980302065596,0.1120856064731015,0.1122855221442478
8,0.033262403925959916,0.17565656193255563,0.09282251973354505,0.0,0.032425224169969624,0.03287209839879779,0.033160294449771754
10,0.00761886702684933,0.18484817967691924,0.11169980302065596,0.032425224169969624,0.0,0.007330845582089296,0.0075225661885838235
12,0.005916930082491945,0.1851310462479887,0.1120856064731015,0.03287209839879779,0.007330845582089296,0.0,0.005401284055920996
14,0.00382537927502824,0.18522948118879867,0.1122855221442478,0.033160294449771754,0.0075225661885838235,0.005401284055920996,0.0
