,id,500,1000,2000,4000,8000,16000
id,0.0,2.284425217367243,3.2532345704967156,4.213757534045726,5.108202976174653,6.063829476712272,7.315150543581694
500,2.284425217367243,0.0,1.2806177685852163,2.5525206993333995,3.7611819319427013,5.052450745599344,6.745455959578976
1000,3.2532345704967156,1.2806177685852163,0.0,1.4023105625528842,2.820095742936246,4.364418678916991,6.400885869283229
2000,4.213757534045726,2.5525206993333995,1.4023105625528842,0.0,1.6171745945466682,3.4548326812218875,5.930654827971011
4000,5.108202976174653,3.7611819319427013,2.820095742936246,1.6171745945466682,0.0,2.113947094185278,5.127136732218787
8000,6.063829476712272,5.052450745599344,4.364418678916991,3.4548326812218875,2.113947094185278,0.0,3.6703879019478336
16000,7.315150543581694,6.745455959578976,6.400885869283229,5.930654827971011,5.127136732218787,3.6703879019478336,0.0
