,id,0.1,0.2,0.4,0.8
id,0.0,10.105969108137288,7.023405180900227,3.304108675453506,0.8391768023736859
0.1,10.105969108137288,0.0,5.72670081609067,9.085741546548888,10.113477380442419
0.2,7.023405180900227,5.72670081609067,0.0,5.366935199393993,6.958627013087607
0.4,3.304108675453506,9.085741546548888,5.366935199393993,0.0,3.0538141201547546
0.8,0.8391768023736859,10.113477380442419,6.958627013087607,3.0538141201547546,0.0
