,id,-100,-80,-60,-40,-20,0
id,0.0,0.0,3.653465000219569e-05,0.0005358398439021528,0.0038605332016459215,0.08628569178858925,0.3364387943438487
-100,0.0,0.0,3.653465000219569e-05,0.0005358398439021528,0.0038605332016459215,0.08628569178858925,0.3364387943438487
-80,3.653465000219569e-05,3.653465000219569e-05,0.0,0.0005339496320608816,0.0038608195852134486,0.0862858559983124,0.3364383448060835
-60,0.0005358398439021528,0.0005358398439021528,0.0005339496320608816,0.0,0.003842632748330743,0.08628816737018496,0.33644315620767884
-40,0.0038605332016459215,0.0038605332016459215,0.0038608195852134486,0.003842632748330743,0.0,0.08623153800567707,0.33641904636169784
-20,0.08628569178858925,0.08628569178858925,0.0862858559983124,0.08628816737018496,0.08623153800567707,0.0,0.32223111504572444
0,0.3364387943438487,0.3364387943438487,0.3364383448060835,0.33644315620767884,0.33641904636169784,0.32223111504572444,0.0
