,id,16000,8000,4000,2000,1000,500
id,0.0,0.4317852039966965,0.44726797184557654,0.4649176494422136,0.5126383578462992,0.5830602744536009,0.6440067900985014
16000,0.4317852039966965,0.0,0.440558269401663,0.4640430544677656,0.5123775218671653,0.5712543278932571,0.6300183781713713
8000,0.44726797184557654,0.440558269401663,0.0,0.44102484024188016,0.48285602271789685,0.5421576108492445,0.6071860401716549
4000,0.4649176494422136,0.4640430544677656,0.44102484024188016,0.0,0.43974488355161157,0.5052142394415569,0.5636287890956737
2000,0.5126383578462992,0.5123775218671653,0.48285602271789685,0.43974488355161157,0.0,0.45251219120109454,0.49722225620644167
1000,0.5830602744536009,0.5712543278932571,0.5421576108492445,0.5052142394415569,0.45251219120109454,0.0,0.44261212552373763
500,0.6440067900985014,0.6300183781713713,0.6071860401716549,0.5636287890956737,0.49722225620644167,0.44261212552373763,0.0
