,id,0.1,0.2,0.4,0.8
id,1.0000000129221007,0.5069931750476826,0.6511009124587872,0.8495855818910059,0.972303074944648
0.1,0.5069931750476826,1.0000000057043508,0.842645537952194,0.5981853478424455,0.5018568341035916
0.2,0.6511009124587872,0.842645537952194,1.000000006170012,0.7901481278968276,0.652772524736065
0.4,0.8495855818910059,0.5981853478424455,0.7901481278968276,1.0000000079162419,0.8659130073065171
0.8,0.972303074944648,0.5018568341035916,0.652772524736065,0.8659130073065171,1.00000001268927
