,id,0.1,0.2,0.4,0.8
id,1.000000040512532,0.6685098307352746,0.80535787116969,0.8754425895458553,0.8887705019442365
0.1,0.6685098307352746,1.0000000391155481,0.8083989393780939,0.7044928439136129,0.6747718968545087
0.2,0.80535787116969,0.8083989393780939,1.0000000384170562,0.8401662821415812,0.8139296270965133
0.4,0.8754425895458553,0.7044928439136129,0.8401662821415812,1.0000000423751771,0.8775589424767531
0.8,0.8887705019442365,0.6747718968545087,0.8139296270965133,0.8775589424767531,1.0000000423751771
