,id,-100,-80,-60,-40,-20,0
id,1.000000040512532,0.8851295328349806,0.883624888578197,0.881275407562498,0.8887688103714027,0.8199186332712998,0.1676093666288807
-100,0.8851295328349806,1.000000040512532,0.8878982457390521,0.891238926735241,0.8876425040652975,0.8242572725575883,0.1668426339714415
-80,0.883624888578197,0.8878982457390521,1.0000000393483788,0.8886045555118471,0.8825982093403582,0.8236014042049646,0.16565063947573577
-60,0.881275407562498,0.891238926735241,0.8886045555118471,1.0000000433064997,0.8793251994356979,0.8208599387580762,0.16768661123376205
-40,0.8887688103714027,0.8876425040652975,0.8825982093403582,0.8793251994356979,1.0000000435393304,0.8237646589695942,0.16732079342577322
-20,0.8199186332712998,0.8242572725575883,0.8236014042049646,0.8208599387580762,0.8237646589695942,1.0000000363215804,0.256571084909865
0,0.1676093666288807,0.1668426339714415,0.16565063947573577,0.16768661123376205,0.16732079342577322,0.256571084909865,1.0000000360887498
