,id,0.1,0.2,0.4,0.8
id,1.0000000367872417,0.9884908208623528,0.9953529747435823,0.9990672249114141,0.9999471955234185
0.1,0.9884908208623528,1.0000000416766852,0.9967365836491808,0.9910374182509258,0.9885984531138092
0.2,0.9953529747435823,0.9967365836491808,1.000000044470653,0.9974950860487297,0.9954764952417463
0.4,0.9990672249114141,0.9910374182509258,0.9974950860487297,1.0000000423751771,0.9992021160433069
0.8,0.9999471955234185,0.9885984531138092,0.9954764952417463,0.9992021160433069,1.0000000391155481
