,id,-100,-80,-60,-40,-20,0
id,1.0000000321306288,1.0000000431900844,1.0000000472646207,1.0000000158324838,0.892024316068273,0.35415643123451446,0.29262857759977123
-100,1.0000000431900844,1.0000000384170562,1.0000000455183908,1.0000000211875886,0.8920243213651702,0.35415643379019457,0.2926285770661252
-80,1.0000000472646207,1.0000000455183908,1.000000037951395,1.000000016996637,0.8920243199099787,0.3541564127190213,0.29262855606748417
-60,1.0000000158324838,1.0000000211875886,1.000000016996637,1.0000000381842256,0.8920837920159101,0.3541700875484821,0.2926311711098606
-40,0.892024316068273,0.8920243213651702,0.8920243199099787,0.8920837920159101,1.0000000325962901,0.40668240593367955,0.3105163144573453
-20,0.35415643123451446,0.35415643379019457,0.3541564127190213,0.3541700875484821,0.40668240593367955,1.0000000393483788,0.7251863182609668
0,0.29262857759977123,0.2926285770661252,0.29262855606748417,0.2926311711098606,0.3105163144573453,0.7251863182609668,1.0000000395812094
