,id,1.2,1.5,2.0,3.0,0.833,0.666,0.5,0.333
id,1.0000000433064997,0.8870891314581968,0.8843578606029041,0.8694854534987826,0.8398143796075601,0.8784352523798589,0.8906220286153257,0.8729608680587262,0.8643711946497206
1.2,0.8870891314581968,1.000000044470653,0.8812746861076448,0.864417530130595,0.8444674966158345,0.8819285199278966,0.8766308162303176,0.8668126965058036,0.8450466892390978
1.5,0.8843578606029041,0.8812746861076448,1.000000043073669,0.8823341528477613,0.8511168102559168,0.8797017934266478,0.8705824209027924,0.8555213850340806,0.8318708995830093
2.0,0.8694854534987826,0.864417530130595,0.8823341528477613,1.000000043772161,0.8703037503291853,0.8591868928051554,0.8495239077019505,0.8345940666622482,0.8145094438223168
3.0,0.8398143796075601,0.8444674966158345,0.8511168102559168,0.8703037503291853,1.0000000512227416,0.8231762500945479,0.8200301404867787,0.7979841675260104,0.7778404373675585
0.833,0.8784352523798589,0.8819285199278966,0.8797017934266478,0.8591868928051554,0.8231762500945479,1.000000043073669,0.8860294266487472,0.8760968192364089,0.8650118975201622
0.666,0.8906220286153257,0.8766308162303176,0.8705824209027924,0.8495239077019505,0.8200301404867787,0.8860294266487472,1.0000000402797014,0.8849201031844132,0.8786053115036339
0.5,0.8729608680587262,0.8668126965058036,0.8555213850340806,0.8345940666622482,0.7979841675260104,0.8760968192364089,0.8849201031844132,1.0000000421423465,0.8933498121332377
0.333,0.8643711946497206,0.8450466892390978,0.8318708995830093,0.8145094438223168,0.7778404373675585,0.8650118975201622,0.8786053115036339,0.8933498121332377,1.0000000440049917
