,id,0.1,0.2,0.4,0.8
id,1.000000040512532,0.9884908285457641,0.995352991274558,0.9990672325948253,0.9999471986666322
0.1,0.9884908285457641,1.0000000426080078,0.9967365917982534,0.9910374236060306,0.9885984597494826
0.2,0.995352991274558,0.9967365917982534,1.0000000465661287,0.9974950992036611,0.9954765053698793
0.4,0.9990672325948253,0.9910374236060306,0.9974950992036611,1.0000000454019755,0.9992021236103028
0.8,0.9999471986666322,0.9885984597494826,0.9954765053698793,0.9992021236103028,1.0000000393483788
