,id,-100,-80,-60,-40,-20,0
id,1.000000040512532,1.000000040512532,1.0000000325962901,0.9999998337589204,0.9999904246069491,0.9956919641699642,0.940003554103896
-100,1.000000040512532,1.000000040512532,1.0000000325962901,0.9999998337589204,0.9999904246069491,0.9956919641699642,0.940003554103896
-80,1.0000000325962901,1.0000000325962901,1.0000000435393304,0.999999834340997,0.9999904265860096,0.9956919410033152,0.9400037539890036
-60,0.9999998337589204,0.9999998337589204,0.999999834340997,1.0000000363215804,0.9999904942233115,0.9956917206291109,0.9400014774873853
-40,0.9999904246069491,0.9999904246069491,0.9999904265860096,0.9999904942233115,1.0000000479631126,0.9956987994955853,0.9400106699904427
-20,0.9956919641699642,0.9956919641699642,0.9956919410033152,0.9956917206291109,0.9956987994955853,1.0000000435393304,0.9457072027726099
0,0.940003554103896,0.940003554103896,0.9400037539890036,0.9400014774873853,0.9400106699904427,0.9457072027726099,1.0000000421423465
